"Store_id","Date","Region_Code","Store_Type","Location_Type","Latitude","Longitude","Predicted_Sales"
216,2019-06-07,"R1","S2","L5",41.2914502487052,-81.6955095629673,27801.833984375
216,2019-06-08,"R1","S2","L5",41.2914502487052,-81.6955095629673,34342.64453125
216,2019-06-09,"R1","S2","L5",41.2914502487052,-81.6955095629673,32558.197265625
216,2019-06-10,"R1","S2","L5",41.2914502487052,-81.6955095629673,27668.974609375
216,2019-06-11,"R1","S2","L5",41.2914502487052,-81.6955095629673,20070.361328125
216,2019-06-12,"R1","S2","L5",41.2914502487052,-81.6955095629673,20070.361328125
216,2019-06-13,"R1","S2","L5",41.2914502487052,-81.6955095629673,20070.361328125
216,2019-06-14,"R1","S2","L5",41.2914502487052,-81.6955095629673,20070.361328125
216,2019-06-15,"R1","S2","L5",41.2914502487052,-81.6955095629673,22501.943359375
216,2019-06-16,"R1","S2","L5",41.2914502487052,-81.6955095629673,21661.98828125
216,2019-06-17,"R1","S2","L5",41.2914502487052,-81.6955095629673,20845.51953125
216,2019-06-18,"R1","S2","L5",41.2914502487052,-81.6955095629673,29339.322265625
216,2019-06-19,"R1","S2","L5",41.2914502487052,-81.6955095629673,29339.322265625
216,2019-06-20,"R1","S2","L5",41.2914502487052,-81.6955095629673,29339.322265625
216,2019-06-21,"R1","S2","L5",41.2914502487052,-81.6955095629673,29460.595703125
216,2019-06-22,"R1","S2","L5",41.2914502487052,-81.6955095629673,34518.62890625
216,2019-06-23,"R1","S2","L5",41.2914502487052,-81.6955095629673,25428.4921875
216,2019-06-24,"R1","S2","L5",41.2914502487052,-81.6955095629673,21695.474609375
216,2019-06-25,"R1","S2","L5",41.2914502487052,-81.6955095629673,21971.53515625
216,2019-06-26,"R1","S2","L5",41.2914502487052,-81.6955095629673,22226.083984375
216,2019-06-27,"R1","S2","L5",41.2914502487052,-81.6955095629673,22279.435546875
216,2019-06-28,"R1","S2","L5",41.2914502487052,-81.6955095629673,22338.966796875
216,2019-06-29,"R1","S2","L5",41.2914502487052,-81.6955095629673,27363.287109375
216,2019-06-30,"R1","S2","L5",41.2914502487052,-81.6955095629673,41430.99609375
216,2019-07-01,"R1","S2","L5",41.2914502487052,-81.6955095629673,30219.6015625
216,2019-07-02,"R1","S2","L5",41.2914502487052,-81.6955095629673,30163.7734375
216,2019-07-03,"R1","S2","L5",41.2914502487052,-81.6955095629673,30600.34765625
216,2019-07-04,"R1","S2","L5",41.2914502487052,-81.6955095629673,24638.5390625
216,2019-07-05,"R1","S2","L5",41.2914502487052,-81.6955095629673,23050.77734375
216,2019-07-06,"R1","S2","L5",41.2914502487052,-81.6955095629673,29949.591796875
216,2019-07-07,"R1","S2","L5",41.2914502487052,-81.6955095629673,29949.591796875
216,2019-07-08,"R1","S2","L5",41.2914502487052,-81.6955095629673,22069.375
216,2019-07-09,"R1","S2","L5",41.2914502487052,-81.6955095629673,21173.619140625
216,2019-07-10,"R1","S2","L5",41.2914502487052,-81.6955095629673,21173.619140625
216,2019-07-11,"R1","S2","L5",41.2914502487052,-81.6955095629673,29012.615234375
216,2019-07-12,"R1","S2","L5",41.2914502487052,-81.6955095629673,29012.615234375
216,2019-07-13,"R1","S2","L5",41.2914502487052,-81.6955095629673,32939.92578125
216,2019-07-14,"R1","S2","L5",41.2914502487052,-81.6955095629673,32939.92578125
216,2019-07-15,"R1","S2","L5",41.2914502487052,-81.6955095629673,29131.076171875
216,2019-07-16,"R1","S2","L5",41.2914502487052,-81.6955095629673,21400.4296875
216,2019-07-17,"R1","S2","L5",41.2914502487052,-81.6955095629673,21400.4296875
216,2019-07-18,"R1","S2","L5",41.2914502487052,-81.6955095629673,21400.4296875
216,2019-07-19,"R1","S2","L5",41.2914502487052,-81.6955095629673,21400.4296875
216,2019-07-20,"R1","S2","L5",41.2914502487052,-81.6955095629673,24920.5390625
216,2019-07-21,"R1","S2","L5",41.2914502487052,-81.6955095629673,25041.8125
216,2019-07-22,"R1","S2","L5",41.2914502487052,-81.6955095629673,21521.703125
216,2019-07-23,"R1","S2","L5",41.2914502487052,-81.6955095629673,25796.056640625
216,2019-07-24,"R1","S2","L5",41.2914502487052,-81.6955095629673,25796.056640625
216,2019-07-25,"R1","S2","L5",41.2914502487052,-81.6955095629673,25725.005859375
216,2019-07-26,"R1","S2","L5",41.2914502487052,-81.6955095629673,25804.07421875
216,2019-07-27,"R1","S2","L5",41.2914502487052,-81.6955095629673,30217.34765625
216,2019-07-28,"R1","S2","L5",41.2914502487052,-81.6955095629673,23237.634765625
216,2019-07-29,"R1","S2","L5",41.2914502487052,-81.6955095629673,19015.6875
216,2019-07-30,"R1","S2","L5",41.2914502487052,-81.6955095629673,19003.607421875
216,2019-07-31,"R1","S2","L5",41.2914502487052,-81.6955095629673,18958.92578125
217,2019-06-01,"R1","S4","L1",40.6982106853742,-82.4756745880004,58172.3046875
217,2019-06-02,"R1","S4","L1",40.6982106853742,-82.4756745880004,52571.171875
217,2019-06-03,"R1","S4","L1",40.6982106853742,-82.4756745880004,56468.46875
217,2019-06-04,"R1","S4","L1",40.6982106853742,-82.4756745880004,56664.921875
217,2019-06-05,"R1","S4","L1",40.6982106853742,-82.4756745880004,47306.34765625
217,2019-06-06,"R1","S4","L1",40.6982106853742,-82.4756745880004,56766.48828125
217,2019-06-07,"R1","S4","L1",40.6982106853742,-82.4756745880004,55961.57421875
217,2019-06-08,"R1","S4","L1",40.6982106853742,-82.4756745880004,50886.22265625
217,2019-06-09,"R1","S4","L1",40.6982106853742,-82.4756745880004,49801.83984375
217,2019-06-10,"R1","S4","L1",40.6982106853742,-82.4756745880004,42421.54296875
217,2019-06-11,"R1","S4","L1",40.6982106853742,-82.4756745880004,42390.16796875
217,2019-06-12,"R1","S4","L1",40.6982106853742,-82.4756745880004,42390.16796875
217,2019-06-13,"R1","S4","L1",40.6982106853742,-82.4756745880004,42390.16796875
217,2019-06-14,"R1","S4","L1",40.6982106853742,-82.4756745880004,55312.2109375
217,2019-06-15,"R1","S4","L1",40.6982106853742,-82.4756745880004,63986.61328125
217,2019-06-16,"R1","S4","L1",40.6982106853742,-82.4756745880004,63584.99609375
217,2019-06-17,"R1","S4","L1",40.6982106853742,-82.4756745880004,55510.41015625
217,2019-06-18,"R1","S4","L1",40.6982106853742,-82.4756745880004,57460.89453125
217,2019-06-19,"R1","S4","L1",40.6982106853742,-82.4756745880004,45037.9453125
217,2019-06-20,"R1","S4","L1",40.6982106853742,-82.4756745880004,45319.109375
217,2019-06-21,"R1","S4","L1",40.6982106853742,-82.4756745880004,45440.3828125
217,2019-06-22,"R1","S4","L1",40.6982106853742,-82.4756745880004,52240.3515625
217,2019-06-23,"R1","S4","L1",40.6982106853742,-82.4756745880004,52355.68359375
217,2019-06-24,"R1","S4","L1",40.6982106853742,-82.4756745880004,45555.71484375
217,2019-06-25,"R1","S4","L1",40.6982106853742,-82.4756745880004,46164.09375
217,2019-06-26,"R1","S4","L1",40.6982106853742,-82.4756745880004,58852.7734375
217,2019-06-27,"R1","S4","L1",40.6982106853742,-82.4756745880004,57962.17578125
217,2019-06-28,"R1","S4","L1",40.6982106853742,-82.4756745880004,57962.17578125
217,2019-06-29,"R1","S4","L1",40.6982106853742,-82.4756745880004,68590.671875
217,2019-06-30,"R1","S4","L1",40.6982106853742,-82.4756745880004,73741.4296875
217,2019-07-01,"R1","S4","L1",40.6982106853742,-82.4756745880004,47726.43359375
217,2019-07-02,"R1","S4","L1",40.6982106853742,-82.4756745880004,47616.76953125
217,2019-07-03,"R1","S4","L1",40.6982106853742,-82.4756745880004,47435.19921875
217,2019-07-04,"R1","S4","L1",40.6982106853742,-82.4756745880004,43141.8359375
217,2019-07-05,"R1","S4","L1",40.6982106853742,-82.4756745880004,47003.98828125
217,2019-07-06,"R1","S4","L1",40.6982106853742,-82.4756745880004,57772.1484375
217,2019-07-07,"R1","S4","L1",40.6982106853742,-82.4756745880004,73230.6875
217,2019-07-08,"R1","S4","L1",40.6982106853742,-82.4756745880004,57554.53515625
217,2019-07-09,"R1","S4","L1",40.6982106853742,-82.4756745880004,56948.203125
217,2019-07-10,"R1","S4","L1",40.6982106853742,-82.4756745880004,56948.203125
217,2019-07-11,"R1","S4","L1",40.6982106853742,-82.4756745880004,57014.07421875
217,2019-07-12,"R1","S4","L1",40.6982106853742,-82.4756745880004,43875.05859375
217,2019-07-13,"R1","S4","L1",40.6982106853742,-82.4756745880004,51587.5390625
217,2019-07-14,"R1","S4","L1",40.6982106853742,-82.4756745880004,51587.5390625
217,2019-07-15,"R1","S4","L1",40.6982106853742,-82.4756745880004,43993.515625
217,2019-07-16,"R1","S4","L1",40.6982106853742,-82.4756745880004,44367.68359375
217,2019-07-17,"R1","S4","L1",40.6982106853742,-82.4756745880004,45196.48828125
217,2019-07-18,"R1","S4","L1",40.6982106853742,-82.4756745880004,45196.48828125
217,2019-07-19,"R1","S4","L1",40.6982106853742,-82.4756745880004,57693.3125
217,2019-07-20,"R1","S4","L1",40.6982106853742,-82.4756745880004,66682.984375
217,2019-07-21,"R1","S4","L1",40.6982106853742,-82.4756745880004,66804.2578125
217,2019-07-22,"R1","S4","L1",40.6982106853742,-82.4756745880004,57814.5859375
217,2019-07-23,"R1","S4","L1",40.6982106853742,-82.4756745880004,52596.05078125
217,2019-07-24,"R1","S4","L1",40.6982106853742,-82.4756745880004,40020.39453125
217,2019-07-25,"R1","S4","L1",40.6982106853742,-82.4756745880004,39949.34375
217,2019-07-26,"R1","S4","L1",40.6982106853742,-82.4756745880004,40028.41015625
217,2019-07-27,"R1","S4","L1",40.6982106853742,-82.4756745880004,47389.00390625
217,2019-07-28,"R1","S4","L1",40.6982106853742,-82.4756745880004,47532.7265625
217,2019-07-29,"R1","S4","L1",40.6982106853742,-82.4756745880004,39935.3671875
217,2019-07-30,"R1","S4","L1",40.6982106853742,-82.4756745880004,39249.40625
217,2019-07-31,"R1","S4","L1",40.6982106853742,-82.4756745880004,52881.46484375
218,2019-06-01,"R2","S1","L3",39.781149966293,-84.0272143881302,39290.890625
218,2019-06-02,"R2","S1","L3",39.781149966293,-84.0272143881302,36525.453125
218,2019-06-03,"R2","S1","L3",39.781149966293,-84.0272143881302,29089.96875
218,2019-06-04,"R2","S1","L3",39.781149966293,-84.0272143881302,29211.814453125
218,2019-06-05,"R2","S1","L3",39.781149966293,-84.0272143881302,32054.51171875
218,2019-06-06,"R2","S1","L3",39.781149966293,-84.0272143881302,40018.7578125
218,2019-06-07,"R2","S1","L3",39.781149966293,-84.0272143881302,39780.42578125
218,2019-06-08,"R2","S1","L3",39.781149966293,-84.0272143881302,48444.546875
218,2019-06-09,"R2","S1","L3",39.781149966293,-84.0272143881302,32883.97265625
218,2019-06-10,"R2","S1","L3",39.781149966293,-84.0272143881302,39446.9140625
218,2019-06-11,"R2","S1","L3",39.781149966293,-84.0272143881302,39446.9140625
218,2019-06-12,"R2","S1","L3",39.781149966293,-84.0272143881302,39303.81640625
218,2019-06-13,"R2","S1","L3",39.781149966293,-84.0272143881302,39303.81640625
218,2019-06-14,"R2","S1","L3",39.781149966293,-84.0272143881302,39303.81640625
218,2019-06-15,"R2","S1","L3",39.781149966293,-84.0272143881302,31585.4375
218,2019-06-16,"R2","S1","L3",39.781149966293,-84.0272143881302,30745.482421875
218,2019-06-17,"R2","S1","L3",39.781149966293,-84.0272143881302,29415.134765625
218,2019-06-18,"R2","S1","L3",39.781149966293,-84.0272143881302,30143.8125
218,2019-06-19,"R2","S1","L3",39.781149966293,-84.0272143881302,30143.8125
218,2019-06-20,"R2","S1","L3",39.781149966293,-84.0272143881302,30143.8125
218,2019-06-21,"R2","S1","L3",39.781149966293,-84.0272143881302,30265.0859375
218,2019-06-22,"R2","S1","L3",39.781149966293,-84.0272143881302,48122.890625
218,2019-06-23,"R2","S1","L3",39.781149966293,-84.0272143881302,48122.890625
218,2019-06-24,"R2","S1","L3",39.781149966293,-84.0272143881302,41240.7421875
218,2019-06-25,"R2","S1","L3",39.781149966293,-84.0272143881302,41301.2421875
218,2019-06-26,"R2","S1","L3",39.781149966293,-84.0272143881302,41555.7890625
218,2019-06-27,"R2","S1","L3",39.781149966293,-84.0272143881302,30795.69921875
218,2019-06-28,"R2","S1","L3",39.781149966293,-84.0272143881302,30855.23046875
218,2019-06-29,"R2","S1","L3",39.781149966293,-84.0272143881302,35659.1796875
218,2019-06-30,"R2","S1","L3",39.781149966293,-84.0272143881302,41704.96875
218,2019-07-01,"R2","S1","L3",39.781149966293,-84.0272143881302,33648.76953125
218,2019-07-02,"R2","S1","L3",39.781149966293,-84.0272143881302,33350.1015625
218,2019-07-03,"R2","S1","L3",39.781149966293,-84.0272143881302,42602.0078125
218,2019-07-04,"R2","S1","L3",39.781149966293,-84.0272143881302,33659.92578125
218,2019-07-05,"R2","S1","L3",39.781149966293,-84.0272143881302,42602.0078125
218,2019-07-06,"R2","S1","L3",39.781149966293,-84.0272143881302,54001.9296875
218,2019-07-07,"R2","S1","L3",39.781149966293,-84.0272143881302,39896.86328125
218,2019-07-08,"R2","S1","L3",39.781149966293,-84.0272143881302,41207.87890625
218,2019-07-09,"R2","S1","L3",39.781149966293,-84.0272143881302,40790.55078125
218,2019-07-10,"R2","S1","L3",39.781149966293,-84.0272143881302,40790.55078125
218,2019-07-11,"R2","S1","L3",39.781149966293,-84.0272143881302,40790.55078125
218,2019-07-12,"R2","S1","L3",39.781149966293,-84.0272143881302,40647.453125
218,2019-07-13,"R2","S1","L3",39.781149966293,-84.0272143881302,33632.25390625
218,2019-07-14,"R2","S1","L3",39.781149966293,-84.0272143881302,33632.25390625
218,2019-07-15,"R2","S1","L3",39.781149966293,-84.0272143881302,29724.26171875
218,2019-07-16,"R2","S1","L3",39.781149966293,-84.0272143881302,29832.611328125
218,2019-07-17,"R2","S1","L3",39.781149966293,-84.0272143881302,29832.611328125
218,2019-07-18,"R2","S1","L3",39.781149966293,-84.0272143881302,29832.611328125
218,2019-07-19,"R2","S1","L3",39.781149966293,-84.0272143881302,29832.611328125
218,2019-07-20,"R2","S1","L3",39.781149966293,-84.0272143881302,47144.44140625
218,2019-07-21,"R2","S1","L3",39.781149966293,-84.0272143881302,47265.71484375
218,2019-07-22,"R2","S1","L3",39.781149966293,-84.0272143881302,41140.8359375
218,2019-07-23,"R2","S1","L3",39.781149966293,-84.0272143881302,37083.39453125
218,2019-07-24,"R2","S1","L3",39.781149966293,-84.0272143881302,37083.39453125
218,2019-07-25,"R2","S1","L3",39.781149966293,-84.0272143881302,26017.927734375
218,2019-07-26,"R2","S1","L3",39.781149966293,-84.0272143881302,26096.99609375
218,2019-07-27,"R2","S1","L3",39.781149966293,-84.0272143881302,30600.220703125
218,2019-07-28,"R2","S1","L3",39.781149966293,-84.0272143881302,31051.8125
218,2019-07-29,"R2","S1","L3",39.781149966293,-84.0272143881302,26214.009765625
218,2019-07-30,"R2","S1","L3",39.781149966293,-84.0272143881302,25943.28125
218,2019-07-31,"R2","S1","L3",39.781149966293,-84.0272143881302,25898.599609375
219,2019-06-01,"R1","S4","L2",41.4956172507256,-80.7126254367176,72591.640625
219,2019-06-02,"R1","S4","L2",41.4956172507256,-80.7126254367176,68036.7421875
219,2019-06-03,"R1","S4","L2",41.4956172507256,-80.7126254367176,57368.61328125
219,2019-06-04,"R1","S4","L2",41.4956172507256,-80.7126254367176,56913.62109375
219,2019-06-05,"R1","S4","L2",41.4956172507256,-80.7126254367176,56101.203125
219,2019-06-06,"R1","S4","L2",41.4956172507256,-80.7126254367176,73103.078125
219,2019-06-07,"R1","S4","L2",41.4956172507256,-80.7126254367176,72864.7421875
219,2019-06-08,"R1","S4","L2",41.4956172507256,-80.7126254367176,84507.5390625
219,2019-06-09,"R1","S4","L2",41.4956172507256,-80.7126254367176,82668.2421875
219,2019-06-10,"R1","S4","L2",41.4956172507256,-80.7126254367176,71487.7265625
219,2019-06-11,"R1","S4","L2",41.4956172507256,-80.7126254367176,54990.48828125
219,2019-06-12,"R1","S4","L2",41.4956172507256,-80.7126254367176,54990.48828125
219,2019-06-13,"R1","S4","L2",41.4956172507256,-80.7126254367176,54990.48828125
219,2019-06-14,"R1","S4","L2",41.4956172507256,-80.7126254367176,54990.48828125
219,2019-06-15,"R1","S4","L2",41.4956172507256,-80.7126254367176,63272.65625
219,2019-06-16,"R1","S4","L2",41.4956172507256,-80.7126254367176,62432.69921875
219,2019-06-17,"R1","S4","L2",41.4956172507256,-80.7126254367176,55765.6484375
219,2019-06-18,"R1","S4","L2",41.4956172507256,-80.7126254367176,73180.3828125
219,2019-06-19,"R1","S4","L2",41.4956172507256,-80.7126254367176,73180.3828125
219,2019-06-20,"R1","S4","L2",41.4956172507256,-80.7126254367176,73180.3828125
219,2019-06-21,"R1","S4","L2",41.4956172507256,-80.7126254367176,73301.65625
219,2019-06-22,"R1","S4","L2",41.4956172507256,-80.7126254367176,84528.9140625
219,2019-06-23,"R1","S4","L2",41.4956172507256,-80.7126254367176,65931.5234375
219,2019-06-24,"R1","S4","L2",41.4956172507256,-80.7126254367176,56781.0078125
219,2019-06-25,"R1","S4","L2",41.4956172507256,-80.7126254367176,57389.38671875
219,2019-06-26,"R1","S4","L2",41.4956172507256,-80.7126254367176,57468.453125
219,2019-06-27,"R1","S4","L2",41.4956172507256,-80.7126254367176,57468.453125
219,2019-06-28,"R1","S4","L2",41.4956172507256,-80.7126254367176,57663.578125
219,2019-06-29,"R1","S4","L2",41.4956172507256,-80.7126254367176,69704.28125
219,2019-06-30,"R1","S4","L2",41.4956172507256,-80.7126254367176,90575.2421875
219,2019-07-01,"R1","S4","L2",41.4956172507256,-80.7126254367176,76395.5625
219,2019-07-02,"R1","S4","L2",41.4956172507256,-80.7126254367176,76339.734375
219,2019-07-03,"R1","S4","L2",41.4956172507256,-80.7126254367176,76373.0546875
219,2019-07-04,"R1","S4","L2",41.4956172507256,-80.7126254367176,65196.125
219,2019-07-05,"R1","S4","L2",41.4956172507256,-80.7126254367176,60871.15234375
219,2019-07-06,"R1","S4","L2",41.4956172507256,-80.7126254367176,75338.1328125
219,2019-07-07,"R1","S4","L2",41.4956172507256,-80.7126254367176,75338.1328125
219,2019-07-08,"R1","S4","L2",41.4956172507256,-80.7126254367176,58433.51171875
219,2019-07-09,"R1","S4","L2",41.4956172507256,-80.7126254367176,57537.75
219,2019-07-10,"R1","S4","L2",41.4956172507256,-80.7126254367176,57537.75
219,2019-07-11,"R1","S4","L2",41.4956172507256,-80.7126254367176,73329.1015625
219,2019-07-12,"R1","S4","L2",41.4956172507256,-80.7126254367176,73186
219,2019-07-13,"R1","S4","L2",41.4956172507256,-80.7126254367176,83957.28125
219,2019-07-14,"R1","S4","L2",41.4956172507256,-80.7126254367176,83957.28125
219,2019-07-15,"R1","S4","L2",41.4956172507256,-80.7126254367176,73304.4609375
219,2019-07-16,"R1","S4","L2",41.4956172507256,-80.7126254367176,57764.55859375
219,2019-07-17,"R1","S4","L2",41.4956172507256,-80.7126254367176,57764.55859375
219,2019-07-18,"R1","S4","L2",41.4956172507256,-80.7126254367176,57764.55859375
219,2019-07-19,"R1","S4","L2",41.4956172507256,-80.7126254367176,57764.55859375
219,2019-07-20,"R1","S4","L2",41.4956172507256,-80.7126254367176,67962.9296875
219,2019-07-21,"R1","S4","L2",41.4956172507256,-80.7126254367176,68084.203125
219,2019-07-22,"R1","S4","L2",41.4956172507256,-80.7126254367176,57885.83203125
219,2019-07-23,"R1","S4","L2",41.4956172507256,-80.7126254367176,67251.7109375
219,2019-07-24,"R1","S4","L2",41.4956172507256,-80.7126254367176,67251.7109375
219,2019-07-25,"R1","S4","L2",41.4956172507256,-80.7126254367176,67180.6640625
219,2019-07-26,"R1","S4","L2",41.4956172507256,-80.7126254367176,67259.734375
219,2019-07-27,"R1","S4","L2",41.4956172507256,-80.7126254367176,77881.34375
219,2019-07-28,"R1","S4","L2",41.4956172507256,-80.7126254367176,61014.2578125
219,2019-07-29,"R1","S4","L2",41.4956172507256,-80.7126254367176,51845.359375
219,2019-07-30,"R1","S4","L2",41.4956172507256,-80.7126254367176,51625.8359375
219,2019-07-31,"R1","S4","L2",41.4956172507256,-80.7126254367176,51581.15625
220,2019-06-01,"R3","S2","L4",36.1081049381755,-87.3656834962312,32815.73828125
220,2019-06-02,"R3","S2","L4",36.1081049381755,-87.3656834962312,29756.77734375
220,2019-06-03,"R3","S2","L4",36.1081049381755,-87.3656834962312,23320.9296875
220,2019-06-04,"R3","S2","L4",36.1081049381755,-87.3656834962312,23442.775390625
220,2019-06-05,"R3","S2","L4",36.1081049381755,-87.3656834962312,24674.380859375
220,2019-06-06,"R3","S2","L4",36.1081049381755,-87.3656834962312,30811.361328125
220,2019-06-07,"R3","S2","L4",36.1081049381755,-87.3656834962312,30785.103515625
220,2019-06-08,"R3","S2","L4",36.1081049381755,-87.3656834962312,37657.5078125
220,2019-06-09,"R3","S2","L4",36.1081049381755,-87.3656834962312,27255.154296875
220,2019-06-10,"R3","S2","L4",36.1081049381755,-87.3656834962312,30652.24609375
220,2019-06-11,"R3","S2","L4",36.1081049381755,-87.3656834962312,30652.24609375
220,2019-06-12,"R3","S2","L4",36.1081049381755,-87.3656834962312,30652.24609375
220,2019-06-13,"R3","S2","L4",36.1081049381755,-87.3656834962312,30652.24609375
220,2019-06-14,"R3","S2","L4",36.1081049381755,-87.3656834962312,30652.24609375
220,2019-06-15,"R3","S2","L4",36.1081049381755,-87.3656834962312,25956.59765625
220,2019-06-16,"R3","S2","L4",36.1081049381755,-87.3656834962312,25116.642578125
220,2019-06-17,"R3","S2","L4",36.1081049381755,-87.3656834962312,24058.8203125
220,2019-06-18,"R3","S2","L4",36.1081049381755,-87.3656834962312,24910.0390625
220,2019-06-19,"R3","S2","L4",36.1081049381755,-87.3656834962312,24910.0390625
220,2019-06-20,"R3","S2","L4",36.1081049381755,-87.3656834962312,24910.0390625
220,2019-06-21,"R3","S2","L4",36.1081049381755,-87.3656834962312,25031.3125
220,2019-06-22,"R3","S2","L4",36.1081049381755,-87.3656834962312,38108.28515625
220,2019-06-23,"R3","S2","L4",36.1081049381755,-87.3656834962312,38108.28515625
220,2019-06-24,"R3","S2","L4",36.1081049381755,-87.3656834962312,32566.40625
220,2019-06-25,"R3","S2","L4",36.1081049381755,-87.3656834962312,32737.228515625
220,2019-06-26,"R3","S2","L4",36.1081049381755,-87.3656834962312,32991.76171875
220,2019-06-27,"R3","S2","L4",36.1081049381755,-87.3656834962312,25672.2421875
220,2019-06-28,"R3","S2","L4",36.1081049381755,-87.3656834962312,25731.7734375
220,2019-06-29,"R3","S2","L4",36.1081049381755,-87.3656834962312,30940.947265625
220,2019-06-30,"R3","S2","L4",36.1081049381755,-87.3656834962312,39510.5
220,2019-07-01,"R3","S2","L4",36.1081049381755,-87.3656834962312,28843.453125
220,2019-07-02,"R3","S2","L4",36.1081049381755,-87.3656834962312,28221.759765625
220,2019-07-03,"R3","S2","L4",36.1081049381755,-87.3656834962312,33693.91796875
220,2019-07-04,"R3","S2","L4",36.1081049381755,-87.3656834962312,26719.6171875
220,2019-07-05,"R3","S2","L4",36.1081049381755,-87.3656834962312,33693.91796875
220,2019-07-06,"R3","S2","L4",36.1081049381755,-87.3656834962312,42810.734375
220,2019-07-07,"R3","S2","L4",36.1081049381755,-87.3656834962312,33427.49609375
220,2019-07-08,"R3","S2","L4",36.1081049381755,-87.3656834962312,32712.52734375
220,2019-07-09,"R3","S2","L4",36.1081049381755,-87.3656834962312,32106.201171875
220,2019-07-10,"R3","S2","L4",36.1081049381755,-87.3656834962312,32106.201171875
220,2019-07-11,"R3","S2","L4",36.1081049381755,-87.3656834962312,32106.201171875
220,2019-07-12,"R3","S2","L4",36.1081049381755,-87.3656834962312,32106.201171875
220,2019-07-13,"R3","S2","L4",36.1081049381755,-87.3656834962312,27930.78515625
220,2019-07-14,"R3","S2","L4",36.1081049381755,-87.3656834962312,27930.78515625
220,2019-07-15,"R3","S2","L4",36.1081049381755,-87.3656834962312,24478.263671875
220,2019-07-16,"R3","S2","L4",36.1081049381755,-87.3656834962312,24586.61328125
220,2019-07-17,"R3","S2","L4",36.1081049381755,-87.3656834962312,24586.61328125
220,2019-07-18,"R3","S2","L4",36.1081049381755,-87.3656834962312,24586.61328125
220,2019-07-19,"R3","S2","L4",36.1081049381755,-87.3656834962312,24586.61328125
220,2019-07-20,"R3","S2","L4",36.1081049381755,-87.3656834962312,36934.6484375
220,2019-07-21,"R3","S2","L4",36.1081049381755,-87.3656834962312,37055.921875
220,2019-07-22,"R3","S2","L4",36.1081049381755,-87.3656834962312,32454.28515625
220,2019-07-23,"R3","S2","L4",36.1081049381755,-87.3656834962312,28779.328125
220,2019-07-24,"R3","S2","L4",36.1081049381755,-87.3656834962312,28779.328125
220,2019-07-25,"R3","S2","L4",36.1081049381755,-87.3656834962312,21842.125
220,2019-07-26,"R3","S2","L4",36.1081049381755,-87.3656834962312,21921.193359375
220,2019-07-27,"R3","S2","L4",36.1081049381755,-87.3656834962312,25993.41015625
220,2019-07-28,"R3","S2","L4",36.1081049381755,-87.3656834962312,26445.005859375
220,2019-07-29,"R3","S2","L4",36.1081049381755,-87.3656834962312,22038.20703125
220,2019-07-30,"R3","S2","L4",36.1081049381755,-87.3656834962312,22026.126953125
220,2019-07-31,"R3","S2","L4",36.1081049381755,-87.3656834962312,21981.4453125
221,2019-06-01,"R2","S1","L1",38.72700725717,-83.4091840120964,47140.3828125
221,2019-06-02,"R2","S1","L1",38.72700725717,-83.4091840120964,43311.4375
221,2019-06-03,"R2","S1","L1",38.72700725717,-83.4091840120964,34370.09765625
221,2019-06-04,"R2","S1","L1",38.72700725717,-83.4091840120964,34491.9453125
221,2019-06-05,"R2","S1","L1",38.72700725717,-83.4091840120964,35548.92578125
221,2019-06-06,"R2","S1","L1",38.72700725717,-83.4091840120964,44242.44140625
221,2019-06-07,"R2","S1","L1",38.72700725717,-83.4091840120964,44004.10546875
221,2019-06-08,"R2","S1","L1",38.72700725717,-83.4091840120964,53439.27734375
221,2019-06-09,"R2","S1","L1",38.72700725717,-83.4091840120964,39470.41015625
221,2019-06-10,"R2","S1","L1",38.72700725717,-83.4091840120964,43670.59375
221,2019-06-11,"R2","S1","L1",38.72700725717,-83.4091840120964,43670.59375
221,2019-06-12,"R2","S1","L1",38.72700725717,-83.4091840120964,43527.49609375
221,2019-06-13,"R2","S1","L1",38.72700725717,-83.4091840120964,43527.49609375
221,2019-06-14,"R2","S1","L1",38.72700725717,-83.4091840120964,43527.49609375
221,2019-06-15,"R2","S1","L1",38.72700725717,-83.4091840120964,38171.85546875
221,2019-06-16,"R2","S1","L1",38.72700725717,-83.4091840120964,37331.8984375
221,2019-06-17,"R2","S1","L1",38.72700725717,-83.4091840120964,34695.265625
221,2019-06-18,"R2","S1","L1",38.72700725717,-83.4091840120964,35423.953125
221,2019-06-19,"R2","S1","L1",38.72700725717,-83.4091840120964,35423.953125
221,2019-06-20,"R2","S1","L1",38.72700725717,-83.4091840120964,35423.953125
221,2019-06-21,"R2","S1","L1",38.72700725717,-83.4091840120964,35545.2265625
221,2019-06-22,"R2","S1","L1",38.72700725717,-83.4091840120964,52673.23828125
221,2019-06-23,"R2","S1","L1",38.72700725717,-83.4091840120964,52673.23828125
221,2019-06-24,"R2","S1","L1",38.72700725717,-83.4091840120964,45319.12109375
221,2019-06-25,"R2","S1","L1",38.72700725717,-83.4091840120964,45379.62109375
221,2019-06-26,"R2","S1","L1",38.72700725717,-83.4091840120964,45634.16796875
221,2019-06-27,"R2","S1","L1",38.72700725717,-83.4091840120964,36075.828125
221,2019-06-28,"R2","S1","L1",38.72700725717,-83.4091840120964,36135.359375
221,2019-06-29,"R2","S1","L1",38.72700725717,-83.4091840120964,42113.20703125
